WEDNESDAY,16:30:00,ВМ (БЕ) 3,,А (IT) 6,ВМ (ЕБД) 2,ОП (П) 5,,АПД,КШЕ 3.2,,,1197.0,,1207.0,1201.0,1289.0,,1315.0,1298.0,,,6.0,,6.0,6.0,6.0,,6.0,6.0,,,Вступ до математики,,Англійська для навчання та роботи 1,Вступ до математики,Основи програмування,,Актуальні проблеми довкілля,Як навчатися в КШЕ,,,Рустамова Анна,,Орищук Лідія,Чоп'юк Юрій,Бардін Владислав,,Дацюк Інна,Берко Степан,,,3.0,,3.0,3.0,3.0,,3.0,3.0,,,2023-12-14,,2023-12-14,2023-12-14,2023-12-14,,2023-12-14,2023-12-14,,,6.0,,6.0,6.0,6.0,,6.0,6.0,,,192.0,,547.0,192.0,193.0,,445.0,546.0,,,офлайн,,офлайн,офлайн,офлайн,,офлайн,офлайн,,,5.0,,6.0,2.0,4.0,,7.0,3.0,,,1007.0,,1009.0,1003.0,1005.0,,1010.0,1030.0,,,17.0,,17.0,17.0,17.0,,17.0,17.0,,,105.0,,75.0,113.0,125.0,,193.0,37.0,,,5042.0,,5050.0,3737.0,5160.0,,5214.0,4671.0,,,практика,,практика,практика,практика,,практика,лекція,,,"Вступ до математики
ВМ (БЕ) 3
Рустамова Анна
практика
офлайн
[105]",,"Англійська для навчання та роботи 1
А (IT) 6
Орищук Лідія
практика
офлайн
[75]","Вступ до математики
ВМ (ЕБД) 2
Чоп'юк Юрій
практика
офлайн
[113]","Основи програмування
ОП (П) 5
Бардін Владислав
практика
офлайн
[125]",,"Актуальні проблеми довкілля
АПД
Дацюк Інна
практика
офлайн
[193]","Як навчатися в КШЕ
КШЕ 3.2
Берко Степан
лекція
офлайн
[37]",,
THURSDAY,08:30:00,,ВМ (БЕ) 4,ВППЕ,ВМ (Л) 2,,А (Е) 1,ОП (П) 4,,ЙС ALL,,,1198.0,1246.0,1228.0,,1210.0,1288.0,,1366.0,,,6.0,6.0,6.0,,6.0,6.0,,6.0,,,Вступ до математики,Вступ до психології та професійна етика,Вступ до математики,,Англійська для навчання та роботи 1,Основи програмування,,Імовірність і статистика,,,Захарійченко Ліліана,Ляшенко Олексій,Павлов Тарас,,Фролова Діана,Огойко Микола,,Дашков Олександр,,,4.0,4.0,4.0,,4.0,4.0,,4.0,,,2023-12-15,2023-12-15,2023-12-15,,2023-12-15,2023-12-15,,2023-12-15,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,192.0,548.0,192.0,,547.0,193.0,,205.0,,,офлайн,офлайн,офлайн,,онлайн,офлайн,,офлайн,,,1.0,6.0,2.0,,8.0,7.0,,0.0,,,1025.0,1009.0,1003.0,,0.0,1010.0,,1002.0,,,18.0,18.0,18.0,,18.0,18.0,,18.0,,,108.0,4.0,82.0,,46.0,124.0,,170.0,,,3752.0,5056.0,3333.0,,3739.0,5162.0,,5060.0,,,практика,лекція,лекція,,практика,практика,,лекція,,,"Вступ до математики
ВМ (БЕ) 4
Захарійченко Ліліана
практика
офлайн
[108]","Вступ до психології та професійна етика
ВППЕ
Ляшенко Олексій
лекція
офлайн
[4]","Вступ до математики
ВМ (Л) 2
Павлов Тарас
лекція
офлайн
[82]",,"Англійська для навчання та роботи 1
А (Е) 1
Фролова Діана
практика
онлайн
[46]","Основи програмування
ОП (П) 4
Огойко Микола
практика
офлайн
[124]",,"Імовірність і статистика
ЙС ALL
Дашков Олександр
лекція
офлайн
[170]",
THURSDAY,10:00:00,А (Е) 2,ВППЕ,ВМ (П),ЕМ 1,ВМ (БЕ) 5,,А (Е) 6,ВМ (К),А (IT) 6,,1212.0,1246.0,1271.0,1368.0,1199.0,,1216.0,1190.0,1207.0,,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,,Англійська для навчання та роботи 1,Вступ до психології та професійна етика,Вступ до математики,Економетрика,Вступ до математики,,Англійська для навчання та роботи 1,Вступ до математики,Англійська для навчання та роботи 1,,Фролова Діана,Ляшенко Олексій,Павлов Тарас,Таміліна Лариса,Захарійченко Ліліана,,Коркач Дарина,Чоп'юк Юрій,Орищук Лідія,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,2023-12-15,2023-12-15,2023-12-15,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,547.0,548.0,192.0,216.0,192.0,,547.0,192.0,547.0,,офлайн,офлайн,офлайн,офлайн,офлайн,,офлайн,офлайн,офлайн,,5.0,1.0,6.0,2.0,4.0,,7.0,3.0,0.0,,1007.0,1025.0,1009.0,1003.0,1005.0,,1010.0,1030.0,1002.0,,19.0,19.0,19.0,19.0,19.0,,19.0,19.0,19.0,,49.0,5.0,186.0,173.0,109.0,,56.0,99.0,74.0,,3739.0,5056.0,3333.0,4001.0,3752.0,,5047.0,3737.0,5050.0,,практика,практика,практика,практика,практика,,практика,практика,практика,,"Англійська для навчання та роботи 1
А (Е) 2
Фролова Діана
практика
офлайн
[49]","Вступ до психології та професійна етика
ВППЕ
Ляшенко Олексій
практика
офлайн
[5]","Вступ до математики
ВМ (П)
Павлов Тарас
практика
офлайн
[186]","Економетрика
ЕМ 1
Таміліна Лариса
практика
офлайн
[173]","Вступ до математики
ВМ (БЕ) 5
Захарійченко Ліліана
практика
офлайн
[109]",,"Англійська для навчання та роботи 1
А (Е) 6
Коркач Дарина
практика
офлайн
[56]","Вступ до математики
ВМ (К)
Чоп'юк Юрій
практика
офлайн
[99]","Англійська для навчання та роботи 1
А (IT) 6
Орищук Лідія
практика
офлайн
[74]",
THURSDAY,11:30:00,ПНС,,ВТ,ІУ (П) 9,А (Е) 6,А (IT) 4,,А (ІТ) 5,ПМ,,1247.0,,1258.0,1245.0,1216.0,1205.0,,1206.0,1263.0,,6.0,,6.0,6.0,6.0,6.0,,6.0,6.0,,Психіка і нервова система,,Веб-технології,Сучасна історія України,Англійська для навчання та роботи 1,Англійська для навчання та роботи 1,,Англійська для навчання та роботи 1,Управління проектами,,Чернінський Андрій,,Сеник Юлія,Стадний Єгор,Коркач Дарина,Скрипак Ольга,,Орищук Лідія,Відякін Михайло,,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,,2023-12-15,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,2023-12-15,2023-12-15,,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,,549.0,,464.0,339.0,547.0,547.0,,547.0,559.0,,офлайн,,офлайн,офлайн,офлайн,онлайн,,офлайн,офлайн,,5.0,,6.0,2.0,4.0,8.0,,3.0,0.0,,1007.0,,1009.0,1003.0,1005.0,0.0,,1030.0,1002.0,,20.0,,20.0,20.0,20.0,20.0,,20.0,20.0,,1.0,,144.0,34.0,57.0,71.0,,73.0,182.0,,4059.0,,5063.0,3434.0,5047.0,5046.0,,5050.0,5066.0,,лекція,,лекція,практика,практика,практика,,практика,лекція,,"Психіка і нервова система
ПНС
Чернінський Андрій
лекція
офлайн
[1]",,"Веб-технології
ВТ
Сеник Юлія
лекція
офлайн
[144]","Сучасна історія України
ІУ (П) 9
Стадний Єгор
практика
офлайн
[34]","Англійська для навчання та роботи 1
А (Е) 6
Коркач Дарина
практика
офлайн
[57]","Англійська для навчання та роботи 1
А (IT) 4
Скрипак Ольга
практика
онлайн
[71]",,"Англійська для навчання та роботи 1
А (ІТ) 5
Орищук Лідія
практика
офлайн
[73]","Управління проектами
ПМ
Відякін Михайло
лекція
офлайн
[182]",
THURSDAY,13:30:00,ПНС,А (Е) 4,ВМ (ПІБА) 3,А (Е) 5,ОП (П) 2,МЕЗ онлайн,,,ВР,,1247.0,1214.0,1193.0,1215.0,1286.0,1253.0,,,1132.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,,Психіка і нервова система,Англійська для навчання та роботи 1,Вступ до математики,Англійська для навчання та роботи 1,Основи програмування,Математика для економічних застосувань ІІ,,,Вступ до релігієзнавства,,Чернінський Андрій,Фролова Діана,Новак Антоніна,Коркач Дарина,Радченко Олексій,Аксьонов Михайло,,,Нікіфоров Карен,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,,2023-12-15,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,,549.0,547.0,192.0,547.0,193.0,202.0,,,349.0,,офлайн,офлайн,офлайн,офлайн,офлайн,онлайн,,,офлайн,,5.0,1.0,6.0,2.0,4.0,8.0,,,0.0,,1007.0,1025.0,1009.0,1003.0,1005.0,0.0,,,1002.0,,21.0,21.0,21.0,21.0,21.0,21.0,,,21.0,,2.0,52.0,93.0,54.0,119.0,151.0,,,188.0,,4059.0,3739.0,3539.0,5047.0,5161.0,5059.0,,,5210.0,,практика,практика,практика,практика,практика,практика,,,лекція,,"Психіка і нервова система
ПНС
Чернінський Андрій
практика
офлайн
[2]","Англійська для навчання та роботи 1
А (Е) 4
Фролова Діана
практика
офлайн
[52]","Вступ до математики
ВМ (ПІБА) 3
Новак Антоніна
практика
офлайн
[93]","Англійська для навчання та роботи 1
А (Е) 5
Коркач Дарина
практика
офлайн
[54]","Основи програмування
ОП (П) 2
Радченко Олексій
практика
офлайн
[119]","Математика для економічних застосувань ІІ
МЕЗ онлайн
Аксьонов Михайло
практика
онлайн
[151]",,,"Вступ до релігієзнавства
ВР
Нікіфоров Карен
лекція
офлайн
[188]",
THURSDAY,15:00:00,,ІУ (П) 2,,ВМ (Т) 4,ЕМ 1,ЕМ 0,А (ІТ) 5,ОП (П) 1,,,,1238.0,,1278.0,1368.0,1279.0,1206.0,1285.0,,,,6.0,,6.0,6.0,6.0,6.0,6.0,,,,Сучасна історія України,,Вступ до математики,Економетрика,Економетрика,Англійська для навчання та роботи 1,Основи програмування,,,,Стадний Єгор,,Павлов Тарас,Таміліна Лариса,Нікуліна Олена,Орищук Лідія,Насінник Андрій,,,,4.0,,4.0,4.0,4.0,4.0,4.0,,,,2023-12-15,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,,,5.0,,5.0,5.0,5.0,5.0,5.0,,,,339.0,,192.0,216.0,216.0,547.0,193.0,,,,офлайн,,офлайн,офлайн,онлайн,офлайн,офлайн,,,,1.0,,2.0,4.0,8.0,7.0,3.0,,,,1025.0,,1003.0,1005.0,0.0,1010.0,1030.0,,,,22.0,,22.0,22.0,22.0,22.0,22.0,,,,27.0,,132.0,174.0,176.0,72.0,118.0,,,,3434.0,,3333.0,4001.0,5065.0,5050.0,5163.0,,,,практика,,практика,практика,практика,практика,практика,,,,"Сучасна історія України
ІУ (П) 2
Стадний Єгор
практика
офлайн
[27]",,"Вступ до математики
ВМ (Т) 4
Павлов Тарас
практика
офлайн
[132]","Економетрика
ЕМ 1
Таміліна Лариса
практика
офлайн
[174]","Економетрика
ЕМ 0
Нікуліна Олена
практика
онлайн
[176]","Англійська для навчання та роботи 1
А (ІТ) 5
Орищук Лідія
практика
офлайн
[72]","Основи програмування
ОП (П) 1
Насінник Андрій
практика
офлайн
[118]",,
THURSDAY,16:30:00,ВМ (БЕ) 3,ОПІ,,,ЕПП,ВМ0,А (IT) 3,БА,,,1197.0,1259.0,,,1249.0,1141.0,1204.0,1309.0,,,6.0,6.0,,,6.0,6.0,6.0,6.0,,,Вступ до математики,Основи програмної інженерії,,,Етика в правничій професії,Вступ до математики,Англійська для навчання та роботи 1,Бізнес-аналіз,,,Рустамова Анна,Подколзін Андрій,,,Грищенко Катерина,Грибель Ольга,Скрипак Ольга,Несторак Володимир,,,4.0,4.0,,,4.0,4.0,4.0,4.0,,,2023-12-15,2023-12-15,,,2023-12-15,2023-12-15,2023-12-15,2023-12-15,,,6.0,6.0,,,6.0,6.0,6.0,6.0,,,192.0,344.0,,,563.0,192.0,547.0,241.0,,,офлайн,офлайн,,,офлайн,онлайн,офлайн,офлайн,,,5.0,1.0,,,4.0,8.0,7.0,3.0,,,1007.0,1025.0,,,1005.0,0.0,1010.0,1030.0,,,23.0,23.0,,,23.0,23.0,23.0,23.0,,,106.0,157.0,,,7.0,96.0,68.0,191.0,,,5042.0,5064.0,,,5053.0,5045.0,5046.0,5067.0,,,практика,лекція,,,лекція,практика,практика,лекція,,,"Вступ до математики
ВМ (БЕ) 3
Рустамова Анна
практика
офлайн
[106]","Основи програмної інженерії
ОПІ
Подколзін Андрій
лекція
офлайн
[157]",,,"Етика в правничій професії
ЕПП
Грищенко Катерина
лекція
офлайн
[7]","Вступ до математики
ВМ0
Грибель Ольга
практика
онлайн
[96]","Англійська для навчання та роботи 1
А (IT) 3
Скрипак Ольга
практика
офлайн
[68]","Бізнес-аналіз
БА
Несторак Володимир
лекція
офлайн
[191]",,
FRIDAY,08:30:00,,АПД,ОП,,А (Е) 11,А (П) 1,,,ВМ (Т) 3,,,1315.0,1272.0,,1221.0,1223.0,,,1277.0,,,6.0,6.0,,6.0,6.0,,,6.0,,,Актуальні проблеми довкілля,Основи програмування,,Англійська для навчання та роботи 1,Англійська для навчання та роботи 1,,,Вступ до математики,,,Дацюк Інна,Коротенко Артем,,Питель Дар`я,Князь Ганна,,,Павлов Тарас,,,5.0,5.0,,5.0,5.0,,,5.0,,,2023-12-16,2023-12-16,,2023-12-16,2023-12-16,,,2023-12-16,,,1.0,1.0,,1.0,1.0,,,1.0,,,445.0,193.0,,547.0,547.0,,,192.0,,,офлайн,офлайн,,офлайн,онлайн,,,офлайн,,,1.0,6.0,,4.0,8.0,,,0.0,,,1025.0,1009.0,,1005.0,0.0,,,1002.0,,,24.0,24.0,,24.0,24.0,,,24.0,,,195.0,115.0,,42.0,12.0,,,131.0,,,5214.0,3221.0,,5049.0,5048.0,,,3333.0,,,практика,лекція,,практика,практика,,,практика,,,"Актуальні проблеми довкілля
АПД
Дацюк Інна
практика
офлайн
[195]","Основи програмування
ОП
Коротенко Артем
лекція
офлайн
[115]",,"Англійська для навчання та роботи 1
А (Е) 11
Питель Дар`я
практика
офлайн
[42]","Англійська для навчання та роботи 1
А (П) 1
Князь Ганна
практика
онлайн
[12]",,,"Вступ до математики
ВМ (Т) 3
Павлов Тарас
практика
офлайн
[131]",
FRIDAY,10:00:00,Мі,ВППЕ,МІП,ВМ (Л) 6,ВМ (Ші),,,ВТ,ЕМ,,1255.0,1246.0,1248.0,1232.0,1189.0,,,1258.0,1290.0,,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,,Мікроекономіка II,Вступ до психології та професійна етика,Вступ до математики,Вступ до математики,Вступ до математики,,,Веб-технології,Економетрика,,Махова Галина,Ляшенко Олексій,Чоп'юк Юрій,Павлов Тарас,Прощенко Тетяна,,,Сеник Юлія,Таміліна Лариса,,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0,,2023-12-16,2023-12-16,2023-12-16,2023-12-16,2023-12-16,,,2023-12-16,2023-12-16,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,203.0,548.0,192.0,192.0,192.0,,,464.0,216.0,,офлайн,офлайн,офлайн,офлайн,офлайн,,,офлайн,офлайн,,5.0,1.0,6.0,2.0,4.0,,,3.0,0.0,,1007.0,1025.0,1009.0,1003.0,1005.0,,,1030.0,1002.0,,25.0,25.0,25.0,25.0,25.0,,,25.0,25.0,,145.0,3.0,87.0,86.0,97.0,,,142.0,171.0,,3753.0,5056.0,3737.0,3333.0,5043.0,,,5063.0,4001.0,,практика,лекція,лекція,лекція,практика,,,практика,лекція,,"Мікроекономіка II
Мі
Махова Галина
практика
офлайн
[145]","Вступ до психології та професійна етика
ВППЕ
Ляшенко Олексій
лекція
офлайн
[3]","Вступ до математики
МІП
Чоп'юк Юрій
лекція
офлайн
[87]","Вступ до математики
ВМ (Л) 6
Павлов Тарас
лекція
офлайн
[86]","Вступ до математики
ВМ (Ші)
Прощенко Тетяна
практика
офлайн
[97]",,,"Веб-технології
ВТ
Сеник Юлія
практика
офлайн
[142]","Економетрика
ЕМ
Таміліна Лариса
лекція
офлайн
[171]",
FRIDAY,11:30:00,ВТ,,ПМ,,А (Е) 11,,А (П) 3,,Мі,,1258.0,,1263.0,,1221.0,,1225.0,,1255.0,,6.0,,6.0,,6.0,,6.0,,6.0,,Веб-технології,,Управління проектами,,Англійська для навчання та роботи 1,,Англійська для навчання та роботи 1,,Мікроекономіка II,,Сеник Юлія,,Відякін Михайло,,Питель Дар`я,,Князь Ганна,,Махова Галина,,5.0,,5.0,,5.0,,5.0,,5.0,,2023-12-16,,2023-12-16,,2023-12-16,,2023-12-16,,2023-12-16,,3.0,,3.0,,3.0,,3.0,,3.0,,464.0,,559.0,,547.0,,547.0,,203.0,,офлайн,,офлайн,,офлайн,,офлайн,,офлайн,,5.0,,6.0,,4.0,,7.0,,0.0,,1007.0,,1009.0,,1005.0,,1010.0,,1002.0,,26.0,,26.0,,26.0,,26.0,,26.0,,143.0,,185.0,,43.0,,13.0,,148.0,,5063.0,,5066.0,,5049.0,,5048.0,,3753.0,,лекція,,практика,,практика,,практика,,лекція,,"Веб-технології
ВТ
Сеник Юлія
лекція
офлайн
[143]",,"Управління проектами
ПМ
Відякін Михайло
практика
офлайн
[185]",,"Англійська для навчання та роботи 1
А (Е) 11
Питель Дар`я
практика
офлайн
[43]",,"Англійська для навчання та роботи 1
А (П) 3
Князь Ганна
практика
офлайн
[13]",,"Мікроекономіка II
Мі
Махова Галина
лекція
офлайн
[148]",
FRIDAY,13:30:00,А (П) 3,ІУ (П) 1,А (IT) 7,ІУ (П) 4,ОП (П) 5,,,,А (ІТ) 2,,1225.0,1237.0,1208.0,1240.0,1289.0,,,,1203.0,,6.0,6.0,6.0,6.0,6.0,,,,6.0,,Англійська для навчання та роботи 1,Сучасна історія України,Англійська для навчання та роботи 1,Сучасна історія України,Основи програмування,,,,Англійська для навчання та роботи 1,,Князь Ганна,Довгань Світлана,Кір'якова Дар'я,Красінько Ольга,Бардін Владислав,,,,Скрипак Ольга,,5.0,5.0,5.0,5.0,5.0,,,,5.0,,2023-12-16,2023-12-16,2023-12-16,2023-12-16,2023-12-16,,,,2023-12-16,,4.0,4.0,4.0,4.0,4.0,,,,4.0,,547.0,339.0,547.0,339.0,193.0,,,,547.0,,офлайн,офлайн,офлайн,офлайн,офлайн,,,,офлайн,,5.0,1.0,6.0,2.0,4.0,,,,0.0,,1007.0,1025.0,1009.0,1003.0,1005.0,,,,1002.0,,27.0,27.0,27.0,27.0,27.0,,,,27.0,,15.0,26.0,77.0,29.0,126.0,,,,67.0,,5048.0,5142.0,5051.0,5144.0,5160.0,,,,5046.0,,практика,практика,практика,практика,практика,,,,практика,,"Англійська для навчання та роботи 1
А (П) 3
Князь Ганна
практика
офлайн
[15]","Сучасна історія України
ІУ (П) 1
Довгань Світлана
практика
офлайн
[26]","Англійська для навчання та роботи 1
А (IT) 7
Кір'якова Дар'я
практика
офлайн
[77]","Сучасна історія України
ІУ (П) 4
Красінько Ольга
практика
офлайн
[29]","Основи програмування
ОП (П) 5
Бардін Владислав
практика
офлайн
[126]",,,,"Англійська для навчання та роботи 1
А (ІТ) 2
Скрипак Ольга
практика
офлайн
[67]",
FRIDAY,15:00:00,ПНС,,ВМ (ПІБА) 3,А (Е) 7,ВМ (ПІБА) 2,,ВМ (БЕ) 2,ІУ (П) 8,ВР,,1247.0,,1193.0,1217.0,1192.0,,1196.0,1244.0,1132.0,,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,Психіка і нервова система,,Вступ до математики,Англійська для навчання та роботи 1,Вступ до математики,,Вступ до математики,Сучасна історія України,Вступ до релігієзнавства,,Чернінський Андрій,,Новак Антоніна,Коркач Дарина,Антошина Катерина,,Прощенко Тетяна,Куделя Володимир,Нікіфоров Карен,,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,2023-12-16,,2023-12-16,2023-12-16,2023-12-16,,2023-12-16,2023-12-16,2023-12-16,,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,549.0,,192.0,547.0,192.0,,192.0,339.0,349.0,,офлайн,,офлайн,офлайн,офлайн,,офлайн,офлайн,офлайн,,5.0,,6.0,2.0,4.0,,7.0,3.0,0.0,,1007.0,,1009.0,1003.0,1005.0,,1010.0,1030.0,1002.0,,28.0,,28.0,28.0,28.0,,28.0,28.0,28.0,,0.0,,94.0,59.0,92.0,,103.0,33.0,190.0,,4059.0,,3539.0,5047.0,5044.0,,5043.0,5145.0,5210.0,,лекція,,практика,практика,практика,,практика,практика,практика,,"Психіка і нервова система
ПНС
Чернінський Андрій
лекція
офлайн
[0]",,"Вступ до математики
ВМ (ПІБА) 3
Новак Антоніна
практика
офлайн
[94]","Англійська для навчання та роботи 1
А (Е) 7
Коркач Дарина
практика
офлайн
[59]","Вступ до математики
ВМ (ПІБА) 2
Антошина Катерина
практика
офлайн
[92]",,"Вступ до математики
ВМ (БЕ) 2
Прощенко Тетяна
практика
офлайн
[103]","Сучасна історія України
ІУ (П) 8
Куделя Володимир
практика
офлайн
[33]","Вступ до релігієзнавства
ВР
Нікіфоров Карен
практика
офлайн
[190]",
FRIDAY,16:30:00,,ВМ (БЕ) 2,,ЕПП,АПД,АЧР,А (Е) 7,ВМ (ЕБД) 2,ОП,,,1196.0,,1249.0,1315.0,1264.0,1217.0,1201.0,1272.0,,,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,Вступ до математики,,Етика в правничій професії,Актуальні проблеми довкілля,Аналіз часових рядів,Англійська для навчання та роботи 1,Вступ до математики,Основи програмування,,,Прощенко Тетяна,,Грищенко Катерина,Дацюк Інна,Круковець Дмитро,Коркач Дарина,Чоп'юк Юрій,Коротенко Артем,,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,2023-12-16,,2023-12-16,2023-12-16,2023-12-16,2023-12-16,2023-12-16,2023-12-16,,,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,192.0,,563.0,445.0,222.0,547.0,192.0,193.0,,,офлайн,,офлайн,офлайн,онлайн,офлайн,офлайн,офлайн,,,1.0,,2.0,4.0,8.0,7.0,3.0,0.0,,,1025.0,,1003.0,1005.0,0.0,1010.0,1030.0,1002.0,,,29.0,,29.0,29.0,29.0,29.0,29.0,29.0,,,104.0,,6.0,194.0,181.0,58.0,114.0,116.0,,,5043.0,,5053.0,5214.0,4002.0,5047.0,3737.0,3221.0,,,практика,,лекція,практика,практика,практика,практика,лекція,,,"Вступ до математики
ВМ (БЕ) 2
Прощенко Тетяна
практика
офлайн
[104]",,"Етика в правничій професії
ЕПП
Грищенко Катерина
лекція
офлайн
[6]","Актуальні проблеми довкілля
АПД
Дацюк Інна
практика
офлайн
[194]","Аналіз часових рядів
АЧР
Круковець Дмитро
практика
онлайн
[181]","Англійська для навчання та роботи 1
А (Е) 7
Коркач Дарина
практика
офлайн
[58]","Вступ до математики
ВМ (ЕБД) 2
Чоп'юк Юрій
практика
офлайн
[114]","Основи програмування
ОП
Коротенко Артем
лекція
офлайн
[116]",
